ticker,growth_rate,wacc,implied_price,upside_pct
ARM,0.04,0.09,51.36,-75.4
ARM,0.04,0.1,44.46,-78.7
ARM,0.04,0.11,39.19,-81.3
ARM,0.04,0.12,35.03,-83.3
ARM,0.075,0.08,70.65,-66.2
ARM,0.075,0.09,59.57,-71.5
ARM,0.075,0.1,51.45,-75.4
ARM,0.075,0.11,45.25,-78.4
ARM,0.075,0.12,40.36,-80.7
ARM,0.10999999999999999,0.08,81.84,-60.9
ARM,0.10999999999999999,0.09,68.86,-67.1
ARM,0.10999999999999999,0.1,59.35,-71.6
ARM,0.10999999999999999,0.11,52.08,-75.1
ARM,0.10999999999999999,0.12,46.36,-77.8
ARM,0.145,0.08,94.47,-54.8
ARM,0.145,0.09,79.32,-62.1
ARM,0.145,0.1,68.23,-67.4
ARM,0.145,0.11,59.77,-71.4
ARM,0.145,0.12,53.11,-74.6
ARM,0.18,0.08,108.66,-48.0
ARM,0.18,0.09,91.08,-56.5
ARM,0.18,0.1,78.21,-62.6
ARM,0.18,0.11,68.4,-67.3
ARM,0.18,0.12,60.67,-71.0
ARRY,0.04,0.08,18.0,100.7
ARRY,0.04,0.09,15.22,69.6
ARRY,0.04,0.1,13.17,46.9
ARRY,0.04,0.11,11.61,29.4
ARRY,0.04,0.12,10.38,15.7
ARRY,0.075,0.08,20.93,133.3
ARRY,0.075,0.09,17.65,96.7
ARRY,0.075,0.1,15.24,69.9
ARRY,0.075,0.11,13.41,49.4
ARRY,0.075,0.12,11.96,33.3
ARRY,0.10999999999999999,0.08,24.25,170.3
ARRY,0.10999999999999999,0.09,20.4,127.4
ARRY,0.10999999999999999,0.1,17.58,96.0
ARRY,0.10999999999999999,0.11,15.43,72.0
ARRY,0.10999999999999999,0.12,13.73,53.1
ARRY,0.145,0.08,27.99,212.0
ARRY,0.145,0.09,23.5,162.0
ARRY,0.145,0.1,20.21,125.4
ARRY,0.145,0.11,17.71,97.4
ARRY,0.145,0.12,15.73,75.4
ARRY,0.18,0.08,32.19,258.9
ARRY,0.18,0.09,26.98,200.8
ARRY,0.18,0.1,23.17,158.3
ARRY,0.18,0.11,20.26,125.9
ARRY,0.18,0.12,17.97,100.4
ASM.AS,0.04,0.08,537.16,-37.8
ASM.AS,0.04,0.09,454.01,-47.4
ASM.AS,0.04,0.1,393.05,-54.5
ASM.AS,0.04,0.11,346.45,-59.9
ASM.AS,0.04,0.12,309.67,-64.1
ASM.AS,0.075,0.08,624.53,-27.6
ASM.AS,0.075,0.09,526.59,-39.0
ASM.AS,0.075,0.1,454.82,-47.3
ASM.AS,0.075,0.11,399.99,-53.7
ASM.AS,0.075,0.12,356.74,-58.7
ASM.AS,0.10999999999999999,0.08,723.45,-16.2
ASM.AS,0.10999999999999999,0.09,608.66,-29.5
ASM.AS,0.10999999999999999,0.1,524.6,-39.2
ASM.AS,0.10999999999999999,0.11,460.41,-46.7
ASM.AS,0.10999999999999999,0.12,409.8,-52.5
ASM.AS,0.145,0.08,835.05,-3.3
ASM.AS,0.145,0.09,701.17,-18.8
ASM.AS,0.145,0.1,603.17,-30.1
ASM.AS,0.145,0.11,528.37,-38.8
ASM.AS,0.145,0.12,469.44,-45.6
ASM.AS,0.18,0.08,960.54,11.3
ASM.AS,0.18,0.09,805.11,-6.7
ASM.AS,0.18,0.1,691.37,-19.9
ASM.AS,0.18,0.11,604.59,-30.0
ASM.AS,0.18,0.12,536.26,-37.9
ASML,0.04,0.08,945.97,-37.0
ASML,0.04,0.09,799.55,-46.8
ASML,0.04,0.1,692.2,-53.9
ASML,0.04,0.11,610.13,-59.4
ASML,0.04,0.12,545.36,-63.7
ASML,0.075,0.08,1099.84,-26.8
ASML,0.075,0.09,927.36,-38.3
ASML,0.075,0.1,800.97,-46.7
ASML,0.075,0.11,704.41,-53.1
ASML,0.075,0.12,628.25,-58.2
ASML,0.10999999999999999,0.08,1274.04,-15.2
ASML,0.10999999999999999,0.09,1071.9,-28.6
ASML,0.10999999999999999,0.1,923.85,-38.5
ASML,0.10999999999999999,0.11,810.8,-46.0
ASML,0.10999999999999999,0.12,721.69,-51.9
ASML,0.145,0.08,1470.58,-2.1
ASML,0.145,0.09,1234.82,-17.8
ASML,0.145,0.1,1062.22,-29.3
ASML,0.145,0.11,930.5,-38.0
ASML,0.145,0.12,826.72,-45.0
ASML,0.18,0.08,1691.58,12.6
ASML,0.18,0.09,1417.85,-5.6
ASML,0.18,0.1,1217.54,-18.9
ASML,0.18,0.11,1064.73,-29.1
ASML,0.18,0.12,944.4,-37.1
ATCO-A.ST,0.04,0.08,127.58,-26.2
ATCO-A.ST,0.04,0.09,107.83,-37.6
ATCO-A.ST,0.04,0.1,93.35,-46.0
ATCO-A.ST,0.04,0.11,82.28,-52.4
ATCO-A.ST,0.04,0.12,73.55,-57.4
ATCO-A.ST,0.075,0.08,148.33,-14.2
ATCO-A.ST,0.075,0.09,125.07,-27.6
ATCO-A.ST,0.075,0.1,108.02,-37.5
ATCO-A.ST,0.075,0.11,95.0,-45.0
ATCO-A.ST,0.075,0.12,84.73,-51.0
ATCO-A.ST,0.10999999999999999,0.08,171.82,-0.6
ATCO-A.ST,0.10999999999999999,0.09,144.56,-16.4
ATCO-A.ST,0.10999999999999999,0.1,124.59,-27.9
ATCO-A.ST,0.10999999999999999,0.11,109.35,-36.7
ATCO-A.ST,0.10999999999999999,0.12,97.33,-43.7
ATCO-A.ST,0.145,0.08,198.33,14.7
ATCO-A.ST,0.145,0.09,166.53,-3.7
ATCO-A.ST,0.145,0.1,143.25,-17.1
ATCO-A.ST,0.145,0.11,125.49,-27.4
ATCO-A.ST,0.145,0.12,111.49,-35.5
ATCO-A.ST,0.18,0.08,228.13,32.0
ATCO-A.ST,0.18,0.09,191.21,10.6
ATCO-A.ST,0.18,0.1,164.2,-5.0
ATCO-A.ST,0.18,0.11,143.59,-16.9
ATCO-A.ST,0.18,0.12,127.36,-26.3
ATO,0.04,0.08,177.72,0.7
ATO,0.04,0.09,150.21,-14.9
ATO,0.04,0.1,130.04,-26.3
ATO,0.04,0.11,114.62,-35.1
ATO,0.04,0.12,102.45,-41.9
ATO,0.075,0.08,206.62,17.1
ATO,0.075,0.09,174.22,-1.3
ATO,0.075,0.1,150.48,-14.7
ATO,0.075,0.11,132.33,-25.0
ATO,0.075,0.12,118.03,-33.1
ATO,0.10999999999999999,0.08,239.35,35.6
ATO,0.10999999999999999,0.09,201.37,14.1
ATO,0.10999999999999999,0.1,173.56,-1.7
ATO,0.10999999999999999,0.11,152.32,-13.7
ATO,0.10999999999999999,0.12,135.58,-23.2
ATO,0.145,0.08,276.27,56.5
ATO,0.145,0.09,231.98,31.4
ATO,0.145,0.1,199.56,13.1
ATO,0.145,0.11,174.81,-0.9
ATO,0.145,0.12,155.31,-12.0
ATO,0.18,0.08,317.79,80.1
ATO,0.18,0.09,266.37,50.9
ATO,0.18,0.1,228.74,29.6
ATO,0.18,0.11,200.03,13.3
ATO,0.18,0.12,177.42,0.5
ATRO,0.04,0.08,63.39,-19.3
ATRO,0.04,0.09,53.58,-31.8
ATRO,0.04,0.1,46.38,-41.0
ATRO,0.04,0.11,40.88,-48.0
ATRO,0.04,0.12,36.54,-53.5
ATRO,0.075,0.08,73.7,-6.2
ATRO,0.075,0.09,62.14,-20.9
ATRO,0.075,0.1,53.67,-31.7
ATRO,0.075,0.11,47.2,-39.9
ATRO,0.075,0.12,42.1,-46.4
ATRO,0.10999999999999999,0.08,85.37,8.6
ATRO,0.10999999999999999,0.09,71.83,-8.6
ATRO,0.10999999999999999,0.1,61.91,-21.2
ATRO,0.10999999999999999,0.11,54.33,-30.9
ATRO,0.10999999999999999,0.12,48.36,-38.5
ATRO,0.145,0.08,98.54,25.4
ATRO,0.145,0.09,82.75,5.3
ATRO,0.145,0.1,71.18,-9.4
ATRO,0.145,0.11,62.35,-20.7
ATRO,0.145,0.12,55.4,-29.5
ATRO,0.18,0.08,113.35,44.2
ATRO,0.18,0.09,95.01,20.9
ATRO,0.18,0.1,81.59,3.8
ATRO,0.18,0.11,71.35,-9.2
ATRO,0.18,0.12,63.28,-19.5
AVGO,0.04,0.08,364.01,-14.4
AVGO,0.04,0.09,307.67,-27.6
AVGO,0.04,0.1,266.36,-37.4
AVGO,0.04,0.11,234.78,-44.8
AVGO,0.04,0.12,209.86,-50.6
AVGO,0.075,0.08,423.22,-0.5
AVGO,0.075,0.09,356.85,-16.1
AVGO,0.075,0.1,308.22,-27.5
AVGO,0.075,0.11,271.06,-36.2
AVGO,0.075,0.12,241.75,-43.1
AVGO,0.10999999999999999,0.08,490.26,15.3
AVGO,0.10999999999999999,0.09,412.47,-3.0
AVGO,0.10999999999999999,0.1,355.5,-16.4
AVGO,0.10999999999999999,0.11,312.0,-26.6
AVGO,0.10999999999999999,0.12,277.71,-34.7
AVGO,0.145,0.08,565.89,33.1
AVGO,0.145,0.09,475.16,11.8
AVGO,0.145,0.1,408.75,-3.9
AVGO,0.145,0.11,358.06,-15.8
AVGO,0.145,0.12,318.12,-25.2
AVGO,0.18,0.08,650.93,53.1
AVGO,0.18,0.09,545.6,28.3
AVGO,0.18,0.1,468.52,10.2
AVGO,0.18,0.11,409.71,-3.6
AVGO,0.18,0.12,363.41,-14.5
AWK,0.04,0.08,130.87,5.3
AWK,0.04,0.09,110.62,-11.0
AWK,0.04,0.1,95.76,-23.0
AWK,0.04,0.11,84.41,-32.1
AWK,0.04,0.12,75.45,-39.3
AWK,0.075,0.08,152.16,22.4
AWK,0.075,0.09,128.3,3.2
AWK,0.075,0.1,110.81,-10.8
AWK,0.075,0.11,97.45,-21.6
AWK,0.075,0.12,86.92,-30.1
AWK,0.10999999999999999,0.08,176.26,41.8
AWK,0.10999999999999999,0.09,148.3,19.3
AWK,0.10999999999999999,0.1,127.81,2.8
AWK,0.10999999999999999,0.11,112.17,-9.7
AWK,0.10999999999999999,0.12,99.85,-19.7
AWK,0.145,0.08,203.45,63.7
AWK,0.145,0.09,170.84,37.4
AWK,0.145,0.1,146.96,18.2
AWK,0.145,0.11,128.73,3.6
AWK,0.145,0.12,114.38,-8.0
AWK,0.18,0.08,234.03,88.3
AWK,0.18,0.09,196.16,57.8
AWK,0.18,0.1,168.45,35.5
AWK,0.18,0.11,147.3,18.5
AWK,0.18,0.12,130.66,5.1
AZN,0.04,0.08,117.49,-35.3
AZN,0.04,0.09,99.31,-45.3
AZN,0.04,0.1,85.97,-52.7
AZN,0.04,0.11,75.78,-58.3
AZN,0.04,0.12,67.74,-62.7
AZN,0.075,0.08,136.6,-24.8
AZN,0.075,0.09,115.18,-36.6
AZN,0.075,0.1,99.48,-45.2
AZN,0.075,0.11,87.49,-51.8
AZN,0.075,0.12,78.03,-57.0
AZN,0.10999999999999999,0.08,158.24,-12.9
AZN,0.10999999999999999,0.09,133.13,-26.7
AZN,0.10999999999999999,0.1,114.75,-36.8
AZN,0.10999999999999999,0.11,100.71,-44.5
AZN,0.10999999999999999,0.12,89.64,-50.6
AZN,0.145,0.08,182.65,0.6
AZN,0.145,0.09,153.37,-15.5
AZN,0.145,0.1,131.93,-27.3
AZN,0.145,0.11,115.57,-36.4
AZN,0.145,0.12,102.68,-43.5
AZN,0.18,0.08,210.1,15.7
AZN,0.18,0.09,176.1,-3.0
AZN,0.18,0.1,151.22,-16.7
AZN,0.18,0.11,132.24,-27.2
AZN,0.18,0.12,117.3,-35.4
B,0.04,0.08,91.22,124.6
B,0.04,0.09,77.1,89.9
B,0.04,0.1,66.75,64.4
B,0.04,0.11,58.83,44.9
B,0.04,0.12,52.59,29.5
B,0.075,0.08,106.06,161.2
B,0.075,0.09,89.42,120.2
B,0.075,0.1,77.24,90.2
B,0.075,0.11,67.93,67.3
B,0.075,0.12,60.58,49.2
B,0.10999999999999999,0.08,122.85,202.5
B,0.10999999999999999,0.09,103.36,154.5
B,0.10999999999999999,0.1,89.09,119.4
B,0.10999999999999999,0.11,78.19,92.5
B,0.10999999999999999,0.12,69.59,71.4
B,0.145,0.08,141.81,249.2
B,0.145,0.09,119.07,193.2
B,0.145,0.1,102.43,152.2
B,0.145,0.11,89.73,120.9
B,0.145,0.12,79.72,96.3
B,0.18,0.08,163.12,301.7
B,0.18,0.09,136.72,236.7
B,0.18,0.1,117.41,189.1
B,0.18,0.11,102.67,152.8
B,0.18,0.12,91.07,124.2
BA,0.04,0.08,84.43,-61.7
BA,0.04,0.09,71.36,-67.6
BA,0.04,0.1,61.78,-72.0
BA,0.04,0.11,54.46,-75.3
BA,0.04,0.12,48.67,-77.9
BA,0.075,0.08,98.16,-55.5
BA,0.075,0.09,82.77,-62.5
BA,0.075,0.1,71.49,-67.6
BA,0.075,0.11,62.87,-71.5
BA,0.075,0.12,56.07,-74.6
BA,0.10999999999999999,0.08,113.71,-48.4
BA,0.10999999999999999,0.09,95.67,-56.6
BA,0.10999999999999999,0.1,82.46,-62.6
BA,0.10999999999999999,0.11,72.37,-67.2
BA,0.10999999999999999,0.12,64.41,-70.8
BA,0.145,0.08,131.25,-40.5
BA,0.145,0.09,110.21,-50.0
BA,0.145,0.1,94.81,-57.0
BA,0.145,0.11,83.05,-62.3
BA,0.145,0.12,73.79,-66.5
BA,0.18,0.08,150.98,-31.5
BA,0.18,0.09,126.55,-42.6
BA,0.18,0.1,108.67,-50.7
BA,0.18,0.11,95.03,-56.9
BA,0.18,0.12,84.29,-61.8
BA.L,0.04,0.08,18.75,-99.0
BA.L,0.04,0.09,15.85,-99.1
BA.L,0.04,0.1,13.72,-99.3
BA.L,0.04,0.11,12.09,-99.3
BA.L,0.04,0.12,10.81,-99.4
BA.L,0.075,0.08,21.8,-98.8
BA.L,0.075,0.09,18.38,-99.0
BA.L,0.075,0.1,15.88,-99.1
BA.L,0.075,0.11,13.96,-99.2
BA.L,0.075,0.12,12.45,-99.3
BA.L,0.10999999999999999,0.08,25.25,-98.6
BA.L,0.10999999999999999,0.09,21.25,-98.9
BA.L,0.10999999999999999,0.1,18.31,-99.0
BA.L,0.10999999999999999,0.11,16.07,-99.1
BA.L,0.10999999999999999,0.12,14.31,-99.2
BA.L,0.145,0.08,29.15,-98.4
BA.L,0.145,0.09,24.48,-98.7
BA.L,0.145,0.1,21.06,-98.9
BA.L,0.145,0.11,18.44,-99.0
BA.L,0.145,0.12,16.39,-99.1
BA.L,0.18,0.08,33.53,-98.2
BA.L,0.18,0.09,28.1,-98.5
BA.L,0.18,0.1,24.13,-98.7
BA.L,0.18,0.11,21.11,-98.9
BA.L,0.18,0.12,18.72,-99.0
BAESY,0.04,0.08,104.47,6.0
BAESY,0.04,0.09,88.3,-10.4
BAESY,0.04,0.1,76.45,-22.4
BAESY,0.04,0.11,67.38,-31.6
BAESY,0.04,0.12,60.23,-38.9
BAESY,0.075,0.08,121.47,23.3
BAESY,0.075,0.09,102.42,3.9
BAESY,0.075,0.1,88.46,-10.2
BAESY,0.075,0.11,77.79,-21.1
BAESY,0.075,0.12,69.38,-29.6
BAESY,0.10999999999999999,0.08,140.71,42.8
BAESY,0.10999999999999999,0.09,118.38,20.1
BAESY,0.10999999999999999,0.1,102.03,3.5
BAESY,0.10999999999999999,0.11,89.55,-9.1
BAESY,0.10999999999999999,0.12,79.7,-19.1
BAESY,0.145,0.08,162.41,64.8
BAESY,0.145,0.09,136.37,38.4
BAESY,0.145,0.1,117.31,19.1
BAESY,0.145,0.11,102.76,4.3
BAESY,0.145,0.12,91.3,-7.3
BAESY,0.18,0.08,186.82,89.6
BAESY,0.18,0.09,156.59,58.9
BAESY,0.18,0.1,134.47,36.5
BAESY,0.18,0.11,117.59,19.3
BAESY,0.18,0.12,104.3,5.8
BANB.SW,0.04,0.08,60.18,-20.1
BANB.SW,0.04,0.09,50.87,-32.5
BANB.SW,0.04,0.1,44.04,-41.6
BANB.SW,0.04,0.11,38.82,-48.5
BANB.SW,0.04,0.12,34.7,-54.0
BANB.SW,0.075,0.08,69.97,-7.1
BANB.SW,0.075,0.09,59.0,-21.7
BANB.SW,0.075,0.1,50.96,-32.4
BANB.SW,0.075,0.11,44.81,-40.5
BANB.SW,0.075,0.12,39.97,-47.0
BANB.SW,0.10999999999999999,0.08,81.05,7.6
BANB.SW,0.10999999999999999,0.09,68.19,-9.5
BANB.SW,0.10999999999999999,0.1,58.78,-22.0
BANB.SW,0.10999999999999999,0.11,51.58,-31.5
BANB.SW,0.10999999999999999,0.12,45.91,-39.1
BANB.SW,0.145,0.08,93.56,24.2
BANB.SW,0.145,0.09,78.56,4.3
BANB.SW,0.145,0.1,67.58,-10.3
BANB.SW,0.145,0.11,59.2,-21.4
BANB.SW,0.145,0.12,52.6,-30.2
BANB.SW,0.18,0.08,107.62,42.8
BANB.SW,0.18,0.09,90.2,19.7
BANB.SW,0.18,0.1,77.46,2.8
BANB.SW,0.18,0.11,67.74,-10.1
BANB.SW,0.18,0.12,60.08,-20.3
BAX,0.04,0.08,40.03,131.4
BAX,0.04,0.09,33.83,95.6
BAX,0.04,0.1,29.29,69.3
BAX,0.04,0.11,25.82,49.2
BAX,0.04,0.12,23.08,33.4
BAX,0.075,0.08,46.54,169.0
BAX,0.075,0.09,39.24,126.8
BAX,0.075,0.1,33.89,95.9
BAX,0.075,0.11,29.81,72.3
BAX,0.075,0.12,26.58,53.7
BAX,0.10999999999999999,0.08,53.91,211.6
BAX,0.10999999999999999,0.09,45.36,162.2
BAX,0.10999999999999999,0.1,39.09,126.0
BAX,0.10999999999999999,0.11,34.31,98.3
BAX,0.10999999999999999,0.12,30.54,76.5
BAX,0.145,0.08,62.23,259.7
BAX,0.145,0.09,52.25,202.0
BAX,0.145,0.1,44.95,159.8
BAX,0.145,0.11,39.37,127.6
BAX,0.145,0.12,34.98,102.2
BAX,0.18,0.08,71.58,313.7
BAX,0.18,0.09,60.0,246.8
BAX,0.18,0.1,51.52,197.8
BAX,0.18,0.11,45.05,160.4
BAX,0.18,0.12,39.96,131.0
BE,0.04,0.08,83.51,-69.7
BE,0.04,0.09,70.58,-74.4
BE,0.04,0.1,61.1,-77.9
BE,0.04,0.11,53.86,-80.5
BE,0.04,0.12,48.14,-82.6
BE,0.075,0.08,97.09,-64.8
BE,0.075,0.09,81.86,-70.3
BE,0.075,0.1,70.71,-74.4
BE,0.075,0.11,62.18,-77.5
BE,0.075,0.12,55.46,-79.9
BE,0.10999999999999999,0.08,112.47,-59.2
BE,0.10999999999999999,0.09,94.62,-65.7
BE,0.10999999999999999,0.1,81.55,-70.4
BE,0.10999999999999999,0.11,71.58,-74.1
BE,0.10999999999999999,0.12,63.71,-76.9
BE,0.145,0.08,129.82,-53.0
BE,0.145,0.09,109.01,-60.5
BE,0.145,0.1,93.77,-66.0
BE,0.145,0.11,82.14,-70.2
BE,0.145,0.12,72.98,-73.6
BE,0.18,0.08,149.33,-45.9
BE,0.18,0.09,125.16,-54.6
BE,0.18,0.1,107.48,-61.1
BE,0.18,0.11,93.99,-65.9
BE,0.18,0.12,83.37,-69.8
BESI.AS,0.04,0.08,116.0,-55.7
BESI.AS,0.04,0.09,98.05,-62.5
BESI.AS,0.04,0.1,84.88,-67.6
BESI.AS,0.04,0.11,74.82,-71.4
BESI.AS,0.04,0.12,66.88,-74.5
BESI.AS,0.075,0.08,134.87,-48.5
BESI.AS,0.075,0.09,113.72,-56.6
BESI.AS,0.075,0.1,98.22,-62.5
BESI.AS,0.075,0.11,86.38,-67.0
BESI.AS,0.075,0.12,77.04,-70.6
BESI.AS,0.10999999999999999,0.08,156.23,-40.3
BESI.AS,0.10999999999999999,0.09,131.44,-49.8
BESI.AS,0.10999999999999999,0.1,113.29,-56.7
BESI.AS,0.10999999999999999,0.11,99.43,-62.0
BESI.AS,0.10999999999999999,0.12,88.5,-66.2
BESI.AS,0.145,0.08,180.33,-31.1
BESI.AS,0.145,0.09,151.42,-42.2
BESI.AS,0.145,0.1,130.26,-50.2
BESI.AS,0.145,0.11,114.1,-56.4
BESI.AS,0.145,0.12,101.38,-61.3
BESI.AS,0.18,0.08,207.43,-20.8
BESI.AS,0.18,0.09,173.87,-33.6
BESI.AS,0.18,0.1,149.3,-43.0
BESI.AS,0.18,0.11,130.56,-50.1
BESI.AS,0.18,0.12,115.81,-55.8
BIIB,0.04,0.08,330.26,71.2
BIIB,0.04,0.09,279.14,44.7
BIIB,0.04,0.1,241.66,25.2
BIIB,0.04,0.11,213.01,10.4
BIIB,0.04,0.12,190.4,-1.3
BIIB,0.075,0.08,383.98,99.0
BIIB,0.075,0.09,323.76,67.8
BIIB,0.075,0.1,279.64,44.9
BIIB,0.075,0.11,245.93,27.5
BIIB,0.075,0.12,219.34,13.7
BIIB,0.10999999999999999,0.08,444.8,130.5
BIIB,0.10999999999999999,0.09,374.23,94.0
BIIB,0.10999999999999999,0.1,322.54,67.2
BIIB,0.10999999999999999,0.11,283.07,46.7
BIIB,0.10999999999999999,0.12,251.96,30.6
BIIB,0.145,0.08,513.42,166.1
BIIB,0.145,0.09,431.11,123.4
BIIB,0.145,0.1,370.85,92.2
BIIB,0.145,0.11,324.86,68.4
BIIB,0.145,0.12,288.63,49.6
BIIB,0.18,0.08,590.57,206.1
BIIB,0.18,0.09,495.01,156.5
BIIB,0.18,0.1,425.08,120.3
BIIB,0.18,0.11,371.72,92.7
BIIB,0.18,0.12,329.71,70.9
BIP,0.04,0.08,26.77,-29.5
BIP,0.04,0.09,22.63,-40.4
BIP,0.04,0.1,19.59,-48.4
BIP,0.04,0.11,17.27,-54.5
BIP,0.04,0.12,15.43,-59.3
BIP,0.075,0.08,31.12,-18.0
BIP,0.075,0.09,26.24,-30.8
BIP,0.075,0.1,22.67,-40.3
BIP,0.075,0.11,19.93,-47.5
BIP,0.075,0.12,17.78,-53.2
BIP,0.10999999999999999,0.08,36.05,-5.0
BIP,0.10999999999999999,0.09,30.33,-20.1
BIP,0.10999999999999999,0.1,26.14,-31.1
BIP,0.10999999999999999,0.11,22.94,-39.5
BIP,0.10999999999999999,0.12,20.42,-46.2
BIP,0.145,0.08,41.62,9.7
BIP,0.145,0.09,34.94,-7.9
BIP,0.145,0.1,30.06,-20.8
BIP,0.145,0.11,26.33,-30.6
BIP,0.145,0.12,23.4,-38.4
BIP,0.18,0.08,47.87,26.1
BIP,0.18,0.09,40.12,5.7
BIP,0.18,0.1,34.46,-9.2
BIP,0.18,0.11,30.13,-20.6
BIP,0.18,0.12,26.73,-29.6
BSX,0.04,0.08,74.91,42.2
BSX,0.04,0.09,63.32,20.2
BSX,0.04,0.1,54.82,4.1
BSX,0.04,0.11,48.32,-8.3
BSX,0.04,0.12,43.19,-18.0
BSX,0.075,0.08,87.1,65.3
BSX,0.075,0.09,73.44,39.4
BSX,0.075,0.1,63.43,20.4
BSX,0.075,0.11,55.78,5.9
BSX,0.075,0.12,49.75,-5.6
BSX,0.10999999999999999,0.08,100.89,91.5
BSX,0.10999999999999999,0.09,84.89,61.1
BSX,0.10999999999999999,0.1,73.16,38.9
BSX,0.10999999999999999,0.11,64.21,21.9
BSX,0.10999999999999999,0.12,57.15,8.5
BSX,0.145,0.08,116.46,121.1
BSX,0.145,0.09,97.79,85.6
BSX,0.145,0.1,84.12,59.7
BSX,0.145,0.11,73.69,39.9
BSX,0.145,0.12,65.47,24.3
BSX,0.18,0.08,133.96,154.3
BSX,0.18,0.09,112.28,113.1
BSX,0.18,0.1,96.42,83.0
BSX,0.18,0.11,84.32,60.1
BSX,0.18,0.12,74.79,42.0
BWXT,0.04,0.08,103.6,-49.4
BWXT,0.04,0.09,87.56,-57.2
BWXT,0.04,0.1,75.8,-63.0
BWXT,0.04,0.11,66.82,-67.4
BWXT,0.04,0.12,59.72,-70.8
BWXT,0.075,0.08,120.45,-41.2
BWXT,0.075,0.09,101.56,-50.4
BWXT,0.075,0.1,87.72,-57.2
BWXT,0.075,0.11,77.14,-62.3
BWXT,0.075,0.12,68.8,-66.4
BWXT,0.10999999999999999,0.08,139.52,-31.8
BWXT,0.10999999999999999,0.09,117.39,-42.7
BWXT,0.10999999999999999,0.1,101.17,-50.6
BWXT,0.10999999999999999,0.11,88.79,-56.6
BWXT,0.10999999999999999,0.12,79.03,-61.4
BWXT,0.145,0.08,161.05,-21.3
BWXT,0.145,0.09,135.23,-33.9
BWXT,0.145,0.1,116.33,-43.2
BWXT,0.145,0.11,101.9,-50.2
BWXT,0.145,0.12,90.54,-55.8
BWXT,0.18,0.08,185.25,-9.5
BWXT,0.18,0.09,155.27,-24.2
BWXT,0.18,0.1,133.34,-34.9
BWXT,0.18,0.11,116.6,-43.0
BWXT,0.18,0.12,103.42,-49.5
CAMT,0.04,0.08,90.06,-46.5
CAMT,0.04,0.09,76.12,-54.8
CAMT,0.04,0.1,65.9,-60.9
CAMT,0.04,0.11,58.08,-65.5
CAMT,0.04,0.12,51.92,-69.2
CAMT,0.075,0.08,104.7,-37.8
CAMT,0.075,0.09,88.28,-47.6
CAMT,0.075,0.1,76.25,-54.7
CAMT,0.075,0.11,67.06,-60.2
CAMT,0.075,0.12,59.81,-64.5
CAMT,0.10999999999999999,0.08,121.29,-28.0
CAMT,0.10999999999999999,0.09,102.04,-39.4
CAMT,0.10999999999999999,0.1,87.95,-47.8
CAMT,0.10999999999999999,0.11,77.19,-54.2
CAMT,0.10999999999999999,0.12,68.7,-59.2
CAMT,0.145,0.08,140.0,-16.8
CAMT,0.145,0.09,117.55,-30.2
CAMT,0.145,0.1,101.12,-39.9
CAMT,0.145,0.11,88.58,-47.4
CAMT,0.145,0.12,78.7,-53.3
CAMT,0.18,0.08,161.04,-4.3
CAMT,0.18,0.09,134.98,-19.8
CAMT,0.18,0.1,115.91,-31.1
CAMT,0.18,0.11,101.36,-39.8
CAMT,0.18,0.12,89.91,-46.6
CAT,0.04,0.08,591.49,-33.4
CAT,0.04,0.09,499.93,-43.7
CAT,0.04,0.1,432.81,-51.3
CAT,0.04,0.11,381.49,-57.1
CAT,0.04,0.12,340.99,-61.6
CAT,0.075,0.08,687.7,-22.6
CAT,0.075,0.09,579.85,-34.7
CAT,0.075,0.1,500.82,-43.6
CAT,0.075,0.11,440.45,-50.4
CAT,0.075,0.12,392.82,-55.8
CAT,0.10999999999999999,0.08,796.62,-10.3
CAT,0.10999999999999999,0.09,670.23,-24.6
CAT,0.10999999999999999,0.1,577.66,-35.0
CAT,0.10999999999999999,0.11,506.97,-42.9
CAT,0.10999999999999999,0.12,451.25,-49.2
CAT,0.145,0.08,919.51,3.5
CAT,0.145,0.09,772.09,-13.1
CAT,0.145,0.1,664.18,-25.2
CAT,0.145,0.11,581.81,-34.5
CAT,0.145,0.12,516.92,-41.8
CAT,0.18,0.08,1057.69,19.1
CAT,0.18,0.09,886.54,-0.2
CAT,0.18,0.1,761.3,-14.3
CAT,0.18,0.11,665.75,-25.1
CAT,0.18,0.12,590.5,-33.5
CBRS,0.04,0.08,8.36,-97.0
CBRS,0.04,0.09,7.07,-97.5
CBRS,0.04,0.1,6.12,-97.8
CBRS,0.04,0.11,5.39,-98.1
CBRS,0.04,0.12,4.82,-98.3
CBRS,0.075,0.08,9.72,-96.5
CBRS,0.075,0.09,8.19,-97.1
CBRS,0.075,0.1,7.08,-97.5
CBRS,0.075,0.11,6.22,-97.8
CBRS,0.075,0.12,5.55,-98.0
CBRS,0.10999999999999999,0.08,11.26,-96.0
CBRS,0.10999999999999999,0.09,9.47,-96.6
CBRS,0.10999999999999999,0.1,8.16,-97.1
CBRS,0.10999999999999999,0.11,7.16,-97.4
CBRS,0.10999999999999999,0.12,6.38,-97.7
CBRS,0.145,0.08,12.99,-95.4
CBRS,0.145,0.09,10.91,-96.1
CBRS,0.145,0.1,9.39,-96.6
CBRS,0.145,0.11,8.22,-97.1
CBRS,0.145,0.12,7.31,-97.4
CBRS,0.18,0.08,14.95,-94.7
