ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
RHM.DE,1120.0,1644.018512779995,1334.1144166085685,1944.4056545030896,43.75,0.0,1640.3634846877196,235.36663926076994
RMBS,127.05,107.83586927354246,88.32668556661486,129.96381575182798,0.0,10.9,108.38702320278611,15.912315849388289
RMD,201.88,362.94917260268625,294.75988539412145,436.6320901313315,87.4,0.0,364.7472585393068,53.62073630672116
ROG.SW,322.3,649.5664939147983,526.4864266485517,775.288370513466,96.75,0.0,650.7584778538517,93.94983664144254
ROK,448.74,432.1938954926642,351.2114547287178,515.8902329648323,0.0,2.3,433.40622090845727,62.99246044923947
ROP,320.9,713.3755426267721,576.4140899731818,853.0679628922057,99.25,0.0,715.2827818909227,105.16919904220481
RR.L,1140.0,13.017372013776592,10.593037622926332,15.616455362364187,0.0,100.0,13.06937886577066,1.8969146852432845
RSW.L,4984.0,55.112712943889946,44.8109294662953,66.02285137610106,0.0,100.0,55.35055718503138,8.141055922490077
RTX,171.18,225.0896823831502,182.5838439882241,270.4204597471339,18.85,0.0,226.22576430248452,32.65712757089653
RWE.DE,55.2,95.79310450842897,78.029786497998,114.39990272384902,82.1,0.0,96.01488828278734,13.883838487589218
S,16.86,14.11397846099721,11.58588524635783,16.964461556506038,0.0,12.2,14.256985923265306,2.0828222060817434
SAF.PA,271.4,364.8078525630401,298.1998557822336,437.541067715334,24.25,0.0,367.4126025985732,53.772449411175934
SAN.PA,73.96,268.04234305235616,219.40499734024203,318.5176359880361,100.0,0.0,268.6418209423751,38.838834238305246
SAND.ST,353.7,407.58529225088887,330.1996679985823,487.81832782957594,2.25,0.05,408.4995136283721,60.53611187744143
SIE.DE,259.6,379.45088487796687,309.8136135886648,456.21338546747666,43.15,0.0,381.5046207102983,54.8913821514311
SITM,774.06,318.22585632106666,260.89246993705757,379.9069696998248,0.0,100.0,319.9712014875065,45.35079187082085
SLAB,216.59,124.53522539894331,101.13269447173846,147.9710210180039,0.0,93.10000000000001,124.35747382300268,17.950896340128274
SLB,55.38,98.91834788593219,80.64705410579582,119.3646729919465,86.4,0.0,99.53773142923221,14.594253291190116
SMCI,31.04,96.46402725730673,78.62479949032722,114.93234317435088,100.0,0.0,96.60392397049765,14.022745120433672
SMIN.L,2489.0,36.68836537095298,30.189123823027863,44.08805789033177,0.0,100.0,36.989602736210394,5.333880006984094
SMTC,137.64,86.97923046674714,71.28544245292159,104.15383273388545,0.0,75.5,87.44715427697729,12.623469774529065
SN.L,1112.0,27.716724049921424,22.581846951191668,33.279608001179355,0.0,100.0,27.816209988631766,4.081744046010952
SNOW,157.47,71.82960591062505,58.550844801269264,85.40472887135603,0.0,100.0,72.00393028711231,10.38243963500287
SNPS,502.42,513.3350183674843,413.8884610097416,609.4373424869129,0.0,0.7000000000000001,512.7520868242447,74.08461170238708
SO,92.55,147.03117224518596,119.9494222437134,174.53172982203327,64.64999999999999,0.0,147.45528660661537,21.081476119484392
SPIR,20.01,47.61632713141534,38.316037532210835,56.79377594794744,99.8,0.0,47.511125784972535,7.060749281368896
SPX.L,6915.0,107.96486269510753,87.85446656651514,129.47401873846897,0.0,100.0,108.23885486171656,15.56664308947233
SRPT,17.55,81.24630187887047,66.39964171240615,97.4160424707408,100.0,0.0,81.61167413138698,11.918276927283143
SRT3.DE,204.9,192.99510896227574,156.4459733335563,228.58713783680156,0.0,3.15,192.63524968496912,27.468993488941248
SSE.L,2271.0,55.06821274446391,44.31260598369746,65.30357846526361,0.0,100.0,54.94064569957501,7.9706246060965755
STM,61.41,67.13927935517225,54.668159590268125,79.75247049334689,0.4,0.0,67.26968087886253,9.734182769794483
STMN.SW,83.62,108.07599741061568,87.73979634400071,130.03305104993325,15.9,0.0,108.61122913239565,15.832514062440536
SU.PA,263.75,343.4512727785386,279.0683583879881,411.8454050898649,16.7,0.0,344.81898735500175,50.18572275958115
SWK,75.14,185.63596550793088,150.31082477069253,219.8369728148622,100.0,0.0,185.29298432177794,26.775276964893926
SWKS,68.53,154.36209938541526,125.91880038371458,184.40825099465272,99.45,0.0,154.17966282694584,22.325563707428607
SYK,306.76,499.08167126134117,408.7261837725745,594.8972842938667,71.5,0.0,500.48974952515067,70.64260835580956
TDY,616.58,777.2509689507084,630.0706671880129,931.5699146831766,11.3,0.0,779.6172379287153,114.75162615147185
